O3,PM10,PM2.5,PM2.5Diff,DayWeek,Hour,PRS,RAINF,RH,SR,TOUT,WSR,WDV,CONT
39,68,41,7,7,17,715.5,0,51,0.101,32.88,11.3,125,1
31,62,34,28,7,18,715.8,0,52,0.035,32.34,9.1,105,0
18,80,62,29,7,21,717.4,0,65,0,29.5,12.3,76,1
19,91,33,7,7,22,717.9,0,66,0,28.6,13.5,92,0
21,75,40,25,7,23,717.9,0,70,0,27.66,14.2,104,0
16,74,65,4,1,0,717.8,0,75,0,26.56,10.6,90,1
15,70,61,19,1,1,717.8,0,79,0,25.72,10.4,89,1
14,106,80,11,1,2,717.7,0,82,0,24.95,6.5,71,1
12,121,69,53,1,5,718.1,0,88,0,23.39,3.4,44,1
11,79,16,6,1,6,718.6,0,89,0.005,23.51,4.7,39,0
37,64,10,18,1,11,719.4,0,67,0.783,29.45,6.3,70,0
54,42,28,10,1,12,719.1,0,59,0.867,31.17,7.9,94,0
46,68,38,13,1,13,718.7,0,54,0.859,32.3,11,95,0
45,58,25,12,1,14,718,0,48,0.791,33.66,12,94,0
45,47,13,7,1,15,717.2,0,44,0.628,34.52,14,98,0
43,66,20,27,1,16,716.7,0,39,0.489,35.37,15.3,84,0
29,82,47,16,1,18,717.1,0,37,0.087,34.32,14.1,102,1
24,61,31,2,1,19,717.9,0,44,0,32.98,13.3,87,0
19,82,33,23,1,21,719.9,0,67,0,29.24,17.1,77,0
18,47,10,35,1,22,720.8,0,69,0,28.13,15.5,102,0
9,63,45,16,2,4,720,0,86,0,23.81,3.5,57,1
4,51,29,12,2,5,719.9,0,87,0,23.48,3.8,12,0
3,63,17,13,2,6,720.3,0,88,0.008,23.57,3.1,8,0
32,52,30,6,2,11,721.1,0,62,0.815,30.27,9.8,67,0
39,53,24,10,2,12,720.7,0,55,0.822,31.51,12.3,71,0
39,55,14,2,2,13,720.2,0,49,0.734,32.96,11.1,80,0
31,51,12,5,2,15,719,0,39,0.686,34.89,11.8,66,0
28,54,7,45,2,16,718.8,0,40,0.497,34.88,13.3,69,0
20,77,52,54,2,18,719.1,0,56,0.112,31.23,15.2,54,1
17,156,106,95,2,19,720.1,0.36,77,0.013,25.97,15.3,106,1
17,48,11,3,2,22,721.2,0,75,0,26.79,7.1,111,0
18,32,8,15,2,23,721.2,0,75,0,26.58,6.5,89,0
16,29,23,7,3,0,721,0,79,0,25.91,7.4,96,0
12,72,30,11,3,1,720.7,0,82,0,25.25,5.1,63,0
12,97,41,15,3,2,720.4,0,85,0,24.74,4.7,74,1
7,32,26,9,3,3,720.3,0,87,0,24.19,3.1,58,0
4,49,17,8,3,4,720.5,0,90,0,23.89,3.5,63,0
4,23,9,19,3,5,720.7,0,91,0,23.67,2.9,70,0
3,57,28,23,3,6,721,0,92,0.015,23.59,2.7,41,0
4,57,5,0,3,7,721.5,0,92,0.063,24.47,2.3,33,0
15,50,5,18,3,9,721.6,0,80,0.491,27.64,4.5,37,0
32,29,23,30,3,11,721.3,0,65,0.827,30.07,9.2,63,0
48,69,53,27,3,12,720.9,0,60,0.833,31.29,9.9,63,1
42,81,26,3,3,13,720.4,0,54,0.822,32.5,10.4,71,0
38,59,23,5,3,14,719.6,0,49,0.73,33.27,10.9,72,0
35,44,18,0,3,15,719.1,0,47,0.64,34.01,11.2,72,0
26,49,18,5,3,16,718.7,0,46,0.437,34.15,12,79,0
24,41,23,7,3,17,718.8,0,45,0.192,33.98,11.2,79,0
21,52,16,2,3,18,719,0,46,0.045,33.2,12.4,81,0
13,60,18,14,3,19,719.3,0,58,0.005,29.38,10.9,115,0
10,124,32,10,3,20,720.1,0,64,0,28.45,10.1,72,0
13,57,42,19,3,21,720.9,0,70,0,27.02,10.5,69,1
10,94,23,12,3,22,721.2,0,73,0,26.23,8.2,67,0
15,92,11,43,3,23,721.2,0,75,0,25.68,10,78,0
13,81,54,32,4,0,721.1,0,79,0,25.18,7.7,74,1
12,33,22,13,4,1,720.8,0,80,0,25.03,8,62,0
9,53,35,1,4,2,720.8,0,82,0,24.1,5.3,52,0
7,60,36,15,4,3,720.8,0,84,0,23.95,4.3,59,0
7,54,51,3,4,4,720.9,0,85,0,23.56,2.8,8,1
5,69,54,15,4,5,721.1,0,87,0,23.34,3,330,1
3,55,39,32,4,6,721.4,0,87,0.013,23.61,3.4,346,0
5,62,7,18,4,7,721.8,0,84,0.154,25.24,4,36,0
22,74,25,8,4,10,722.4,0,68,0.709,29.25,7.4,69,0
35,70,33,21,4,11,722.3,0,63,0.759,30.29,9.7,80,0
43,88,12,6,4,12,721.9,0,56,0.879,31.44,11.1,90,0
40,44,6,29,4,14,720.7,0,45,0.79,33.22,11.6,81,0
32,59,35,24,4,16,719.9,0,42,0.436,33.91,11.5,69,0
29,55,11,4,4,17,719.7,0,42,0.276,33.85,11.8,62,0
27,63,15,6,4,18,719.7,0,41,0.047,33.19,12.8,73,0
21,50,21,3,4,19,720.3,0,52,0.001,30.93,13,94,0
21,80,24,16,4,20,720.8,0,56,0,29.65,12.1,91,0
25,35,8,38,4,23,721.8,0,68,0,27,11.7,86,0
20,46,46,10,5,2,721.1,0,81,0,24.6,5.9,56,1
17,85,36,6,5,3,721,0,83,0,23.78,4,351,0
10,49,30,3,5,5,721.2,0,86,0,23.31,4.2,1,0
5,64,33,23,5,6,721.4,0,88,0.013,23.29,3.4,355,0
52,81,10,18,5,11,722.1,0,47,0.799,31.15,6.2,59,0
64,46,28,23,5,12,721.5,0,42,0.878,32.06,6.3,39,0
65,52,5,4,5,13,720.7,0,39,0.861,33.15,6.9,80,0
62,51,9,27,5,14,720,0,34,0.784,33.66,8.5,89,0
57,52,36,10,5,15,719.3,0,33,0.634,33.94,9.6,77,0
53,46,46,32,5,16,719,0,35,0.441,33.81,10.7,60,1
43,61,14,6,5,18,718.9,0,37,0.056,32.51,10.4,71,0
43,79,20,2,5,19,719.3,0,38,0.001,31.54,12.1,66,0
33,83,22,1,5,20,719.7,0,42,0,30.44,10,85,0
39,68,23,6,5,21,720.6,0,49,0,28.99,13.9,74,0
48,71,17,1,5,22,720.8,0,53,0,27.51,15.2,72,0
43,71,18,1,5,23,720.8,0,56,0,26.13,16.8,97,0
38,77,19,1,6,0,720.8,0,61,0,24.98,12.4,70,0
38,60,20,2,6,1,720.8,0,70,0,24.05,9.8,72,0
40,35,22,11,6,2,720.5,0,77,0,23.63,8.2,78,0
40,31,11,2,6,3,720.1,0,78,0,23.57,7.4,79,0
19,45,9,31,6,4,719.8,0,79,0,22.37,5,342,0
14,56,40,16,6,5,719.7,0,80,0,21.95,3.8,347,0
8,67,24,4,6,6,720,0,83,0.013,21.71,3.3,19,0
22,81,28,4,6,9,720.3,0,66,0.569,27.49,4.1,313,0
53,110,32,13,6,10,720.2,0,55,0.742,29.46,4.3,14,0
68,87,19,1,6,11,720.1,0,33,0.865,31.26,4.6,333,0
75,53,20,8,6,12,719.7,0,31,0.901,32.08,5.6,331,0
89,55,28,4,6,13,719,0,29,0.888,33.01,6.8,40,0
81,79,32,4,6,14,718.4,0,29,0.787,33.43,9.3,47,0
67,73,28,3,6,15,718.1,0,25,0.663,33.97,10.1,87,0
60,63,25,5,6,16,717.8,0,25,0.488,33.97,11.6,101,0
58,61,30,10,6,17,717.7,0,27,0.276,33.39,12.7,55,0
47,76,40,9,6,18,717.8,0,33,0.077,31.96,12.2,50,0
33,93,49,38,6,19,717.9,0,31,0.001,30.75,9.7,62,1
29,72,11,10,6,21,719.2,0,39,0,29.16,10.4,77,0
38,71,21,10,6,22,719.6,0,49,0,27.59,15,70,0
35,56,11,3,6,23,719.8,0,58,0,26.18,13.7,66,0
33,68,8,1,7,0,719.9,0,65,0,24.82,11.1,65,0
35,58,7,37,7,1,720,0,73,0,23.76,9.2,65,0
31,46,44,15,7,2,719.9,0,77,0,22.89,6,44,1
31,41,29,2,7,3,719.8,0,81,0,22.17,4.8,34,0
26,57,27,18,7,4,719.8,0,84,0,21.71,3.1,57,0
24,57,45,28,7,5,720,0,85,0,21.42,2.1,24,1
19,53,17,2,7,7,720.5,0,82,0.153,24.33,2.4,32,0
26,60,15,3,7,8,720.7,0,77,0.24,24.92,4.1,71,0
36,95,12,20,7,9,720.8,0,74,0.461,25.76,5.5,61,0
40,121,32,14,7,10,720.8,0,70,0.713,27.32,5.7,354,0
48,112,46,9,7,11,720.4,0,63,0.833,28.81,6.1,25,1
64,92,37,4,7,12,720,0,53,0.883,30.42,7.3,26,0
60,84,33,12,7,13,719.5,0,44,0.887,31.52,8,42,0
56,49,21,9,7,14,718.9,0,37,0.806,32.79,7.9,37,0
63,50,12,17,7,15,718.2,0,31,0.673,33.31,9.7,42,0
62,61,29,9,7,16,717.9,0,32,0.479,33.63,9.5,46,0
55,64,20,8,7,17,717.8,0,29,0.279,33.51,10,69,0
45,46,12,20,7,18,717.8,0,32,0.077,32.86,9.9,79,0
36,58,32,14,7,19,718,0,36,0.001,31.38,10,52,0
30,65,46,42,7,20,718.5,0,33,0,30.41,7.5,53,1
28,136,88,12,7,21,719.4,0,55,0,28.71,14.8,74,1
25,77,76,47,7,22,719.8,0,64,0.002,27.7,13.4,77,1
25,46,29,1,7,23,720,0,70,0.001,26.66,12.7,67,0
21,41,30,5,1,2,719.3,0,81,0.001,24.32,8.5,78,0
17,81,35,15,1,4,719.1,0,88,0.003,23.15,4.3,39,0
17,38,20,9,1,5,719.2,0,90,0.002,22.84,3.5,17,0
27,37,29,11,1,9,720.3,0,73,0.58,28.13,4.6,350,0
49,42,40,7,1,12,719.6,0,56,0.757,30.81,10.1,59,0
49,58,47,20,1,13,718.8,0,49,0.846,32.05,10.7,71,1
43,46,27,2,1,14,718.2,0,44,0.798,33.07,9.8,70,0
45,48,25,7,1,15,717.5,0,40,0.545,33.66,8.6,71,0
30,46,18,18,1,18,717.1,0,44,0.076,32.6,7.1,107,0
24,58,36,21,1,19,717.5,0,55,0.001,30.12,13,81,0
22,233,57,12,1,20,718.7,0,73,0,26.65,17,76,1
20,55,45,22,1,21,719.2,0,77,0.003,25.63,11.9,70,1
24,68,23,5,1,22,719.1,0,75,0.001,25.12,11.4,69,0
16,36,18,9,2,4,718.2,0,88,0.002,22.3,3.3,18,0
9,36,27,13,2,5,718.5,0,89,0.001,22.17,4.8,20,0
5,50,14,4,2,6,718.9,0,89,0.014,21.94,3.3,351,0
34,50,18,32,2,11,719.4,0,62,0.801,29.98,5.5,328,0
38,59,50,31,2,12,719,0,56,0.854,30.91,8.2,47,1
41,69,19,44,2,16,717,0,42,0.404,32.26,10.4,10,0
33,150,63,15,2,17,717.1,0,51,0.25,30.68,14.6,57,1
22,151,48,37,2,20,720.3,0,79,0.002,24.32,16,65,1
20,15,11,2,3,0,719.8,0,83,0,22.85,5.6,41,0
18,44,13,32,3,1,719.3,0,89,0.007,21.38,5.9,357,0
11,46,45,3,3,4,718.2,0,92,0.007,21.07,6.3,279,1
7,64,48,18,3,5,718.2,0,91,0.009,21.13,4.2,303,1
3,48,30,17,3,6,718.5,0,91,0.02,21.16,4.2,298,0
7,73,13,13,3,7,719,0,87,0.147,22.96,5.6,305,0
24,48,26,15,3,9,719.9,0,72,0.549,26.18,5.3,355,0
32,55,11,13,3,10,720,0,68,0.709,27,6.4,31,0
31,57,24,12,3,12,719.5,0,67,0.857,27.41,10.4,60,0
32,41,36,3,3,13,719.1,0,66,0.849,28.2,9.5,62,0
38,57,39,22,3,16,717.7,0,57,0.449,30.57,12,66,0
37,59,17,0,3,17,717.7,0,57,0.245,30.41,12.3,66,0
31,62,17,18,3,18,718,0,58,0.057,29.91,10.8,83,0
26,52,35,1,3,19,718.4,0,60,0.001,29.09,8.8,92,0
24,54,36,16,3,20,719.1,0,61,0.005,28.75,9.1,91,0
36,77,20,11,6,20,717,0,46,0,29.16,11.5,102,0
38,68,31,8,6,21,717.2,0,51,0,28.08,11.9,92,0
38,63,39,2,6,22,717.1,0,54,0,27.35,12,94,0
32,59,37,7,6,23,717,0,57,0,26.45,10.4,105,0
32,76,30,1,7,0,716.7,0,60,0,25.41,9.6,86,0
38,51,31,15,7,2,716.3,0,79,0,22.36,12.3,73,0
38,53,46,3,7,3,716.2,0,83,0,21.8,9,85,1
35,43,43,19,7,4,716.2,0,86,0,21.29,7.1,101,1
34,53,24,12,7,5,716.3,0,87,0,20.88,5.4,95,0
33,44,12,7,7,6,716.4,0,87,0,20.68,5.9,87,0
27,56,19,15,7,7,716.6,0,86,0,21.56,3.6,74,0
36,59,34,15,7,9,716.9,0,81,0,23.26,4.4,94,0
47,75,19,23,7,10,716.6,0,74,0,24.85,6.7,99,0
64,72,42,2,7,11,716.1,0,66,0,26.67,8.7,108,1
52,102,44,9,7,12,715.5,0,59,0,27.98,11.7,88,1
47,68,35,17,7,13,714.7,0,57,0,28.84,11.4,119,0
45,76,52,23,7,14,714,0,57,0,29.17,11.9,97,1
43,57,29,1,7,15,713.6,0,54,0,30.19,11.1,112,0
45,67,30,11,7,16,713.6,0,50,0,30.34,12.3,105,0
41,61,19,11,7,17,713.8,0,52,0,30.25,11.9,111,0
39,63,30,24,7,18,714.2,0,52,0,29.51,14.3,99,0
41,69,6,18,7,19,714.7,0,53,0,28.71,13.7,102,0
40,62,24,14,7,20,715,0,56,0,27.93,13.5,106,0
41,75,10,31,7,21,715.3,0,61,0,26.72,15,107,0
38,67,41,36,7,22,715.8,0,67,0,25.68,13.8,105,1
35,50,5,18,1,0,715.9,0,73,0,23.76,11.1,83,0
33,45,23,14,1,1,716,0,75,0,22.82,10.2,64,0
35,32,9,3,1,2,715.9,0,79,0,22.3,10.1,84,0
30,45,12,22,4,3,719.8,0,82,0,22.17,6.8,97,0
23,51,34,10,4,4,719.4,0,85,0,21.53,4.3,94,0
16,60,44,2,4,5,719.3,0,88,0,20.97,5.5,83,1
7,68,46,8,4,6,720.1,0,90,0,20.89,5.6,355,1
12,65,38,25,4,7,720.7,0,89,0,21.25,4.4,6,0
15,48,13,23,4,8,721.2,0,86,0,22.29,3.6,352,0
45,46,36,5,4,13,719.6,0,60,0,28.64,13.7,107,0
42,42,41,7,4,14,719,0,60,0,28.65,12,95,1
34,43,34,14,4,15,718.7,0,61,0,28.08,10.4,97,0
24,52,48,0,4,16,718.7,0,72,0,26.32,10.4,117,1
17,72,48,37,4,17,718.7,0.01,78,0,25.5,6.4,128,1
15,55,11,9,4,19,718.9,0,71,0,25.89,7.4,132,0
26,45,20,6,4,21,719.3,0,72,0,25.38,10.8,113,0
27,35,26,6,4,22,719.2,0,74,0,25.06,10.1,100,0
25,40,32,7,4,23,719.3,0,79,0,24.17,11.5,85,0
23,37,25,11,5,1,718.7,0,89,0,22.46,12.4,101,0
24,32,14,7,5,2,718.4,0,89,0,22.23,10.8,93,0
23,25,7,3,5,3,718.2,0,89,0,21.84,7.8,90,0
13,34,10,0,1,5,721,0,82,0,20.95,2,334,0
5,38,10,8,1,6,721,0,82,0.021,20.53,1,334,0
6,66,18,8,1,7,721.1,0,82,0.092,22.17,2,286,0
21,55,10,15,1,9,721.4,0,66,0.469,27.08,3.4,307,0
35,77,25,3,1,10,721,0,61,0.596,29.2,3.2,109,0
53,72,28,6,1,11,720.5,0,56,0.698,29.4,4.8,79,0
58,50,22,11,1,12,719.7,0,48,0.77,30.5,6.1,73,0
57,34,11,1,1,13,718.8,0,45,0.729,31.28,6.4,71,0
55,34,10,9,1,14,718,0,44,0.641,31.62,8.4,65,0
57,37,19,7,1,15,717.5,0,45,0.491,31.73,9.2,70,0
49,42,26,10,1,16,717.3,0,45,0.335,31.82,8.5,91,0
38,43,36,2,1,17,717.2,0,48,0.055,30.72,10,101,0
30,43,34,15,1,18,717.3,0,53,0.008,29.74,9.7,119,0
21,60,19,5,1,19,717.6,0,55,0,28.93,7.9,114,0
11,63,24,10,1,20,717.7,0,57,0,28.15,4.8,93,0
4,58,14,5,1,21,717.9,0,63,0,26.48,3.6,61,0
3,74,19,12,1,22,717.9,0,68,0,25.5,3.2,71,0
3,71,7,2,1,23,717.7,0,74,0,24.67,3.8,68,0
6,56,9,25,2,0,717.4,0,77,0,23.49,3.6,36,0
7,41,34,20,2,1,717.1,0,80,0,22.44,3.4,18,0
10,65,54,30,2,2,716.8,0,84,0.001,21.79,2.7,6,1
10,44,24,1,2,3,716.5,0,86,0.001,21.83,3.9,307,0
5,33,23,6,2,4,716.5,0,86,0,21.65,3.5,295,0
3,44,29,17,2,6,716.7,0,87,0.003,21.52,1.7,296,0
3,57,12,7,2,7,716.9,0,84,0.095,23.74,1.4,284,0
5,63,5,22,2,8,717.2,0,67,0.265,28.7,1.5,321,0
16,129,27,21,2,9,717.4,0,54,0.45,30.84,2.6,126,0
36,133,48,20,2,10,717.2,0,46,0.609,32.78,3.3,53,1
64,121,28,3,2,11,716.7,0,40,0.709,34.15,4.2,59,0
79,92,31,13,2,12,715.8,0,33,0.735,36.26,5.7,52,0
49,91,44,18,2,13,715.1,0,26,0.731,37.84,7,325,1
45,91,26,5,2,14,714.4,0,24,0.646,38.52,5.8,319,0
56,77,31,12,3,16,717.7,0,43,0.211,33.94,11.2,55,0
50,109,43,1,3,17,718.1,0,47,0.059,32.45,13.4,79,1
32,110,42,32,3,18,719.3,0,64,0.003,27.62,18.5,101,1
27,132,10,0,3,19,720.4,0,67,0,26.94,7.9,152,0
18,55,10,2,3,20,720.7,0,75,0,25.87,5.2,179,0
20,46,12,19,3,21,720.7,0,71,0,26.11,4.5,129,0
14,44,31,6,3,22,720.7,0,78,0,24.4,5.2,10,0
14,57,37,16,3,23,720.6,0,82,0,23.43,2.9,50,0
16,74,21,3,4,0,720.5,0,84,0,23.09,1.6,320,0
21,55,24,15,4,1,720.4,0,83,0,23.52,2,260,0
4,50,39,2,4,4,719.9,0,82,0,23.42,0.9,226,0
3,110,37,25,4,7,721,0,81,0.082,24.66,1.4,94,0
11,155,12,4,4,8,721.5,0,70,0.261,27.58,2.8,53,0
24,115,16,3,4,9,721.8,0,64,0.458,29.32,3.6,29,0
38,98,19,20,4,10,722,0,58,0.616,29.29,7.1,65,0
52,70,39,14,4,11,721.9,0,53,0.722,29.99,9.9,87,0
63,68,25,9,4,12,721.3,0,49,0.764,30.93,10.9,114,0
60,57,34,12,4,13,720.6,0,47,0.733,31.72,10.8,95,0
55,59,22,1,4,14,719.9,0,42,0.646,32.36,11.7,112,0
52,56,23,3,4,15,719.5,0,37,0.504,32.81,12,97,0
51,52,26,5,4,16,719.3,0,36,0.307,32.74,12.1,75,0
44,54,31,18,4,17,719.4,0,40,0.03,31.85,12.2,88,0
33,52,13,6,4,18,719.6,0,42,0.003,30.77,11.3,84,0
20,64,19,4,4,20,720.6,0,50,0,28.52,9.2,80,0
16,83,23,4,4,21,720.8,0,56,0,27.53,8.6,99,0
17,62,19,9,4,22,720.9,0,62,0,26.25,11,75,0
18,68,10,35,4,23,720.9,0,69,0,24.91,10.5,76,0
10,66,45,23,5,1,720.8,0,82,0,22.33,4.2,54,1
9,41,22,5,5,2,720.7,0,85,0,21.88,4.4,49,0
10,39,27,5,5,3,720.5,0,88,0,21.44,3.5,55,0
11,54,32,20,5,4,720.5,0,89,0,21.29,4.2,22,0
37,52,12,0,6,13,721.4,0,57,0.287,28.02,10.6,77,0
39,52,12,4,6,14,720.8,0,50,0.603,29.36,10.9,93,0
39,37,16,18,6,15,720.6,0,50,0.529,29.52,12.6,82,0
33,224,34,18,6,16,721.1,0,63,0.293,26.45,14.4,71,0
32,93,16,9,6,17,721.4,0,57,0.045,26.81,10.8,79,0
29,42,25,19,6,18,721.9,0,65,0.004,25.59,6.1,16,0
23,40,6,23,6,19,722.4,0,67,0,25.28,6,45,0
26,52,29,2,6,20,723.1,0,75,0,23.22,8.5,148,0
19,54,27,8,6,21,723.5,0,77,0,22.71,4.2,183,0
31,53,35,6,6,23,724.2,0.48,89,0,20.46,9.7,119,0
17,56,41,6,7,3,723.1,0,94,0,20.27,3.6,43,1
16,44,35,13,7,4,723.3,0,95,0.001,19.89,5.3,22,0
7,50,22,14,7,6,724.1,0,95,0.002,19.81,3.8,7,0
6,42,36,23,7,7,724.7,0,95,0.063,20.23,4.2,6,0
18,55,13,8,7,8,725.2,0,91,0.209,22.42,4,22,0
26,67,5,4,7,9,725.4,0,81,0.457,23.58,5.3,56,0
39,58,9,15,7,10,725.3,0,68,0.639,24.75,7.6,79,0
45,54,24,4,7,11,724.9,0,65,0.492,25.2,8.1,89,0
56,44,20,4,7,12,724.2,0,57,0.702,26.28,9.4,115,0
51,55,16,0,7,13,723.5,0,52,0.61,27.23,9.7,99,0
47,53,16,4,7,14,722.9,0,50,0.51,27.43,10,97,0
42,46,20,9,7,16,722.7,0,56,0.163,26.85,9.8,60,0
38,50,29,10,7,17,722.9,0,58,0.061,26.15,9.6,96,0
36,57,19,12,7,18,723.4,0,62,0.003,25.08,11.7,114,0
45,61,7,29,7,19,724.5,0,73,0,22.31,16.1,114,0
38,56,36,23,7,20,724.9,0,81,0,20.33,9.4,137,0
26,48,13,32,7,21,724.8,0,77,0,21.84,5.9,176,0
16,55,45,1,7,23,724.9,0.01,86,0,20.1,4.8,36,1
22,50,44,30,1,0,724.7,0,88,0,20.17,5.8,83,1
24,51,14,15,1,1,724.4,0,88,0,19.77,8.3,104,0
22,50,29,23,1,2,724.2,0,88,0,19.3,6.3,72,0
26,41,6,25,1,3,724,0,85,0,19.24,6.2,93,0
25,47,31,4,4,3,718.6,0,85,0.004,19.37,9,81,0
16,41,27,2,4,4,718.6,0,87,0.014,18.72,3.1,19,0
6,61,29,14,4,5,719.1,0,89,0.022,18.57,1.9,1,0
3,62,15,21,4,6,719.6,0,89,0.001,18.66,2.8,319,0
24,52,36,4,4,9,720.7,0,83,0.302,21.7,6.9,99,0
32,61,32,1,4,10,720.7,0,74,0.649,23.64,11.1,86,0
36,62,33,16,4,11,720.2,0,67,0.737,25.23,15.4,91,0
36,58,49,32,4,12,719.4,0,64,0.71,26.28,17.5,98,1
36,72,17,2,4,13,718.4,0,62,0.746,27.66,15.5,104,0
35,52,19,5,4,14,717.8,0,59,0.589,28.83,11.4,110,0
32,48,24,17,4,15,717.3,0,57,0.444,29.56,11.3,112,0
29,52,7,25,4,16,717.1,0,55,0.216,29.68,11.7,119,0
22,45,32,2,4,17,717.3,0,57,0.03,29.07,10.6,131,0
17,44,34,28,4,18,717.5,0,58,0.002,28.38,9.4,112,0
13,41,6,42,4,19,718,0,61,0,27.79,9.8,91,0
18,53,48,29,4,20,718.4,0,79,0,25.57,14.9,81,1
21,53,19,12,4,21,718.9,0,84,0,24.54,15.3,87,0
23,46,7,18,5,0,718.3,0,90,0,23.13,14,88,0
26,40,25,7,5,14,716.1,0,64,0.295,28.89,11.3,102,0
25,51,18,6,5,15,715.9,0,63,0.504,30.01,10.4,107,0
25,46,12,7,5,16,715.8,0,63,0.205,29.56,10,101,0
21,54,19,8,5,17,715.8,0,63,0.036,29.17,9.2,112,0
14,45,11,21,5,18,716,0,66,0.001,28.51,8.4,97,0
11,69,32,4,5,19,716.3,0,69,0,28.02,8.6,95,0
9,55,36,24,5,20,716.6,0,72,0,27.39,11,97,0
8,62,60,12,5,21,717,0,80,0,26.2,12.3,93,1
10,76,48,13,5,23,716.9,0,87,0,25.25,13.9,102,1
14,70,35,1,6,2,716,0,90,0,24.31,9.9,110,0
14,66,34,0,6,3,715.5,0,91,0,24.13,10.3,86,0
6,84,34,8,6,5,715.4,0,93,0,23.29,7.8,78,0
6,97,42,15,6,6,715.7,0,94,0,23.17,9.3,84,1
9,101,27,20,6,8,716.4,0,94,0.03,23.14,10,93,0
9,9,7,4,6,9,716.6,0,94,0.061,23.34,8.1,93,0
11,123,11,21,6,10,716.7,0,91,0.192,24.38,7.1,89,0
15,68,32,11,6,12,716.1,0,84,0.262,25.87,6.8,73,0
19,47,21,6,6,13,715.2,0,81,0.26,26.38,7.2,94,0
19,62,27,0,6,14,714.7,0,79,0.252,26.72,8.3,101,0
20,87,27,0,6,15,714.5,0,77,0.167,26.98,7.3,98,0
14,47,27,3,6,17,714.5,0,78,0.035,26.59,8.2,116,0
11,72,24,5,6,18,715,0,81,0.006,26.22,7.6,107,0
45,30,19,12,2,15,718,0,34,0.488,27.36,7.3,22,0
45,31,31,0,2,16,717.9,0,35,0.199,27.31,6.6,42,0
40,36,31,18,2,17,717.9,0,37,0.018,26.31,5.8,37,0
28,34,13,3,2,18,718.3,0,42,0.001,24.24,8.3,88,0
22,81,16,2,2,19,718.8,0,45,0,22.85,9.4,90,0
22,88,18,6,2,20,719.3,0,47,0,22.23,8.2,97,0
25,74,12,3,2,21,719.4,0,44,0,21.8,8.2,105,0
30,61,15,3,2,22,719.5,0,43,0,21.3,7.5,93,0
25,57,18,11,2,23,719.5,0,44,0,20.81,6.1,123,0
20,54,7,8,3,0,719.4,0,49,0,19.25,3.3,50,0
3,48,15,13,3,1,719.3,0,62,0,17.46,3.3,325,0
3,76,28,1,3,2,719,0,61,0,17.24,3.6,287,0
3,83,29,20,3,3,718.7,0,63,0,16.31,1.5,275,0
6,144,9,31,3,8,719.4,0,60,0.251,21.93,1.6,83,0
13,157,40,19,3,9,719.5,0,51,0.438,24.16,2.8,97,0
27,197,59,14,3,10,719.1,0,48,0.588,24.64,3.5,91,1
48,153,45,4,3,11,718.6,0,41,0.692,25.72,5.1,91,1
63,110,41,11,3,12,717.7,0,38,0.727,27.29,4.7,100,1
81,94,30,7,3,13,716.7,0,36,0.697,28.62,4.9,69,0
84,99,37,8,3,14,715.8,0,34,0.606,29.39,6.5,73,0
92,89,29,5,3,15,715.5,0,34,0.458,29.58,8.4,93,0
68,82,34,13,3,16,715.4,0,40,0.18,29,8.2,103,0
46,51,21,0,3,17,715.5,0,47,0.021,27.82,8.9,123,0
32,56,21,8,3,18,715.8,0,50,0.001,26.55,7.4,117,0
15,71,29,4,3,19,716.2,0,53,0,25.7,5.8,93,0
7,129,33,6,3,20,716.5,0,55,0,25,4.9,88,0
4,144,39,25,3,21,716.9,0,60,0,23.4,2.9,70,0
4,174,64,19,3,22,717.2,0,65,0.002,22.09,2.1,72,1
3,104,45,10,3,23,717.4,0,68,0.001,21.09,1.8,23,1
3,95,35,10,4,0,717.3,0,68,0,20.63,2.1,5,0
3,90,25,12,4,1,717.1,0,67,0.001,20.26,2.4,330,0
4,115,37,28,4,7,717.5,0,73,0.072,20.09,1.8,333,0
5,153,9,28,4,8,717.9,0,61,0.253,24.81,1.8,58,0
12,181,37,10,4,9,718.2,0,52,0.438,26.87,3.8,348,0
35,191,47,23,4,10,718.1,0,44,0.599,29.51,3.4,268,1
59,134,24,3,4,11,717.7,0,36,0.696,31.29,5.1,305,0
63,84,27,6,4,12,717,0,31,0.74,32.25,7.7,313,0
64,62,33,14,4,13,716.3,0,28,0.705,33.6,7,352,0
56,51,19,2,4,14,715.7,0,24,0.599,34.07,7,28,0
53,35,17,7,4,15,715.4,0,24,0.456,34.27,7.1,42,0
47,38,10,9,4,16,715.2,0,24,0.169,33.71,7.9,14,0
75,23,19,11,4,17,715.3,0,31,0.026,32.28,9.1,66,0
45,92,8,6,4,18,715.9,0,36,0.002,29.82,7.1,29,0
22,83,14,15,4,19,716.6,0,37,0.013,27.53,7,326,0
27,58,29,13,4,21,717.7,0,39,0,24.89,6.3,304,0
22,35,16,10,4,22,717.8,0,42,0.001,24.2,4.2,312,0
21,57,26,7,4,23,717.7,0,42,0.003,23.96,4.4,313,0
31,38,19,3,5,0,717.4,0,43,0.002,23.38,5,278,0
37,37,16,5,5,1,717,0,45,0.002,22.85,5.1,285,0
36,33,11,3,5,2,716.5,0,47,0.001,22.3,5.7,296,0
35,35,14,5,5,3,716.4,0,48,0,21.79,4.2,298,0
35,29,9,3,5,4,716.3,0,51,0,21.07,4.2,293,0
